recency,baby,computers,fixed_telephony,furniture_decor,musical_instruments,sports_leisure,telephony,toys,other_categories,freight_value,frequency_medium,mean_review_score,ratio_comment_message
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,1,5,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.69,1,5,100.0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.24,0,5,100.0
181,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,31.77,0,5,100.0
232,0.0,0.0,0.0,89.69999999999999,0.0,0.0,0.0,0.0,0.0,48.33,0,4,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,1,1,100.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99,8.72,0,5,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,0,5,100.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9,0.0,14.41,1,5,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,34.35,0,5,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,8.11,0,5,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99,14.15,0,5,100.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52,0,5,100.0
221,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,43.8,0,3,0.0
274,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0,2,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,0,2,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37,0,2,0.0
308,0.0,0.0,0.0,0.0,0.0,73.9,0.0,0.0,0.0,12.77,0,3,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.9,18.25,1,3,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.83,0,3,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
168,0.0,0.0,0.0,49.9,0.0,0.0,0.0,0.0,0.0,14.08,0,5,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
41,74.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.08,1,5,100.0
94,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,15.79,1,3,0.0
144,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,7.85,0,5,100.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.99,18.26,0,3,0.0
187,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,14.25,0,3,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.8,58.9,1,4,100.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,0,5,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.86,0,5,100.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.99,0,5,100.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.34,0,5,100.0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,14.1,0,5,100.0
81,0.0,0.0,0.0,0.0,0.0,1695.0,0.0,0.0,0.0,32.67,0,5,100.0
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,29.55,0,4,100.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85,0,3,0.0
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,10.96,0,4,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,4,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,36.24,0,4,100.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,0,5,100.0
447,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,50.019999999999996,0,5,100.0
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,14.52,0,1,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,17.07,1,1,0.0
458,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,17.78,0,5,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,14.1,1,2,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.97,19.37,1,5,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.9,13.07,1,5,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,1,1,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0,1,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.99,0.0,14.07,1,5,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,19.5,1,5,100.0
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0,4,100.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,18.11,1,5,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,0,5,100.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.02,0,5,0.0
400,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,16.05,0,5,100.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.99,0.0,19.03,1,5,100.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27,0,4,0.0
115,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,1,4,100.0
137,0.0,0.0,0.0,959.99,0.0,0.0,0.0,0.0,0.0,63.17,1,5,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99,8.72,0,5,0.0
195,0.0,0.0,0.0,0.0,0.0,59.99,0.0,0.0,0.0,16.18,1,4,100.0
166,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,16.07,1,5,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0,5,0.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0,4,100.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.97,0,5,100.0
6,0.0,0.0,0.0,159.9,0.0,0.0,0.0,0.0,0.0,37.05,0,5,100.0
394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,15.56,1,3,100.0
165,0.0,0.0,0.0,0.0,283.02,0.0,0.0,0.0,0.0,17.74,1,4,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,11.85,0,5,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,16.79,0,3,100.0
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.34,0,5,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.17,0,5,100.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,30.76,0,3,100.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7.94,0,5,100.0
106,0.0,0.0,0.0,0.0,0.0,0.0,27.99,0.0,0.0,14.1,0,5,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.9,24.42,0,5,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,16.79,0,2,100.0
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,0,5,0.0
390,0.0,0.0,0.0,109.9,0.0,0.0,0.0,0.0,0.0,25.51,0,5,100.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57,0,5,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.79,44.86,0,5,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,1,4,100.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6,13.18,0,4,0.0
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45,0,5,100.0
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.18,0,2,0.0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29,0,2,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,15.1,0,2,100.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,1,4,100.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,15.68,0,1,100.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37,0,1,100.0
295,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,42.38,0,5,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53,0,5,100.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,1,5,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.37,53.83,0,1,0.0
129,0.0,0.0,0.0,0.0,0.0,119.9,0.0,0.0,0.0,25.68,0,5,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.48,0,1,0.0
47,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,15.57,0,5,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,17.92,1,5,100.0
103,0.0,0.0,0.0,124.9,0.0,0.0,0.0,0.0,0.0,38.42,0,5,100.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7.78,0,4,100.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73,0,5,0.0
89,0.0,0.0,0.0,59.98,0.0,0.0,0.0,25.0,0.0,28.2,0,4,100.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.99,0,5,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0,4,100.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38,0,5,100.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,7.78,0,1,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,0,1,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9,44.99,0,1,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14,0,4,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,15.28,0,5,0.0
40,0.0,0.0,0.0,1065.0,0.0,0.0,0.0,0.0,0.0,638.38,0,5,100.0
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,1,4,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53,1,4,100.0
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54,1,5,100.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,66.87,0,5,100.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,0,5,0.0
409,0.0,0.0,0.0,20.79,0.0,0.0,0.0,0.0,0.0,19.68,0,5,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.04,0,5,0.0
159,0.0,1340.0,0.0,59.9,0.0,0.0,0.0,0.0,0.0,67.97,1,5,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,0,5,100.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.29,0,5,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,1,5,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,1,5,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.32,0,5,100.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,1,5,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.99,0.0,15.13,0,5,100.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,5,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9,0.0,15.81,1,5,100.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,0,4,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,14.1,1,5,100.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,1,3,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,1,5,100.0
118,0.0,0.0,0.0,0.0,0.0,107.9,0.0,0.0,0.0,21.56,0,5,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,5,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.95,75.86,1,4,100.0
127,0.0,0.0,0.0,0.0,0.0,109.9,0.0,0.0,0.0,12.47,0,2,100.0
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,1,5,0.0
171,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,4,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,1,5,100.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.9,0.0,22.15,0,5,0.0
81,0.0,0.0,0.0,139.8,0.0,0.0,0.0,0.0,0.0,61.25,0,5,100.0
232,0.0,0.0,0.0,0.0,0.0,0.0,21.99,0.0,0.0,14.1,0,5,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.37,1,5,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,16.64,0,5,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,13.57,0,5,100.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,0,3,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23,1,4,0.0
209,0.0,0.0,0.0,0.0,0.0,229.9,0.0,0.0,0.0,65.1,0,3,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.63,0,3,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0,5,0.0
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.22,0,1,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9,0.0,9.34,1,5,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99,15.15,0,5,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71,1,5,100.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.78,1,5,0.0
111,0.0,0.0,0.0,64.9,0.0,0.0,0.0,0.0,0.0,11.73,1,4,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,0,5,100.0
2,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,15.13,1,4,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,1,1,100.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.99,17.78,1,4,100.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21,1,1,100.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.19,0,5,100.0
389,0.0,0.0,0.0,0.0,0.0,0.0,18.99,0.0,0.0,17.78,0,5,100.0
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,35.06,0,3,100.0
405,0.0,0.0,0.0,0.0,0.0,0.0,37.99,0.0,0.0,10.96,0,3,0.0
350,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,73.5,0,5,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,14.42,0,5,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,51.9,0.0,0.0,12.49,0,4,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,1,4,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,17.63,0,3,0.0
145,0.0,0.0,0.0,0.0,199.99,0.0,0.0,0.0,0.0,23.98,1,3,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.69999999999999,0,5,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.47,1,5,100.0
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,14.1,0,4,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,1,4,100.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.34,0,5,100.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,5,100.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.4,54.7,1,5,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15,0,5,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86,0,5,100.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.7,18.7,1,4,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.99,14.61,0,5,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,19.6,0,4,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.21,0,5,100.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65,7.78,0,5,100.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.88,1,5,100.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.99,0.0,22.03,1,4,100.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.38,0,5,100.0
338,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,17.92,0,5,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.259999999999998,0,1,20.0
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,0,5,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26,0,3,100.0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,0,3,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,16.82,1,5,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,5,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,20.29,1,4,0.0
155,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16,0,1,0.0
138,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,1,5,0.0
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34,1,5,100.0
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,9.94,1,5,100.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3,1,5,100.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25,0,1,50.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,0.0
137,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,18.06,1,5,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0,5,0.0
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.84,1,5,100.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.99,18.26,0,1,0.0
33,0.0,0.0,0.0,39.9,0.0,0.0,0.0,0.0,0.0,22.93,1,4,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,14.1,0,4,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,34.79,0,4,0.0
18,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,97.0,81.38,0,5,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99,18.33,0,2,100.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.99,14.17,0,2,100.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,1,5,100.0
305,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,100.0
345,0.0,0.0,0.0,0.0,0.0,26.33,0.0,0.0,0.0,15.1,0,5,100.0
415,0.0,0.0,0.0,0.0,0.0,143.99,0.0,0.0,0.0,17.85,1,5,100.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,16.79,0,5,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,0,4,100.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,1,5,100.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.64,15.1,0,3,100.0
96,0.0,0.0,0.0,69.9,0.0,0.0,0.0,0.0,0.0,29.9,0,3,100.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9,0.0,19.46,1,4,100.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,18.23,0,4,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61,0,1,100.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,63.28,3,5,100.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.99,0.0,20.0,0,5,100.0
27,0.0,0.0,0.0,44.99,0.0,0.0,0.0,0.0,0.0,15.23,1,5,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0,5,100.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66,0,5,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,34.15,0,3,100.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,0,4,100.0
133,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,16.79,0,3,0.0
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,56.89,0,3,100.0
5,0.0,0.0,0.0,0.0,0.0,0.0,99.98,0.0,0.0,34.12,0,5,100.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09,1,5,100.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76,0,5,100.0
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74,0,5,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.14,0,5,0.0
25,0.0,0.0,0.0,0.0,0.0,119.9,0.0,0.0,0.0,20.18,0,5,0.0
316,0.0,0.0,0.0,0.0,0.0,14.99,0.0,0.0,0.0,7.78,0,5,0.0
110,0.0,0.0,0.0,45.99,0.0,0.0,0.0,0.0,0.0,14.1,0,4,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64,0,5,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.87,0,5,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1,5,100.0
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,1,5,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,0,5,0.0
51,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0,5,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.76,1,5,100.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95,0,1,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,26.42,0,1,100.0
388,0.0,0.0,0.0,0.0,0.0,0.0,18.99,0.0,0.0,8.72,0,5,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.83,0,4,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,34.71,0,3,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.29,0,1,0.0
177,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,24.38,1,5,0.0
386,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,26.43,0,5,100.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.98,15.56,0,4,100.0
96,0.0,0.0,0.0,0.0,0.0,0.0,12.98,0.0,0.0,15.1,0,4,0.0
113,0.0,0.0,0.0,0.0,0.0,37.99,0.0,0.0,0.0,13.08,1,5,100.0
408,0.0,0.0,0.0,89.9,0.0,0.0,0.0,0.0,0.0,27.1,0,5,100.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.78,1,5,0.0
96,0.0,0.0,0.0,0.0,0.0,1599.0,0.0,0.0,0.0,93.05,0,5,100.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,17.63,0,5,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0,5,100.0
140,0.0,0.0,0.0,0.0,0.0,1097.96,0.0,0.0,0.0,120.74000000000001,1,5,66.66666666666666
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,14.52,0,5,0.0
429,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,0,5,100.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.59,1,5,0.0
406,0.0,0.0,0.0,0.0,0.0,109.99,0.0,0.0,0.0,29.7,0,5,100.0
66,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,12.05,0,5,0.0
155,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,8.72,1,5,0.0
